X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES
-110.886010790075,33.5370051912817,149,AZ3353711088619950710,Initial,50360371993171,50360371995200,-970,55,277,530,33.537,-110.886,Wildfire,( 3) SALT,-150,1995/07/10 00:00:00+00,1592
-92.7490064805802,32.9190059344306,150,LA3291909274919960114,Initial,50240371992037,50240371996000,-970,45,351,675,32.919,-92.749,Wildfire,007 CORNEY LAKE BED,-150,1996/01/14 00:00:00+00,1716
-82.2490034557692,31.0540059093205,151,GA3105408224920100211,Initial (SS),NULL,50170392010100,-9999,450,-9999,-9999,31.054,-82.249,Prescribed Fire,0121 RX,-9999,2010/02/11 00:00:00+00,770
-92.5550063315289,31.0900055701084,152,LA3108909255720120519,Initial,50240382011153,70240382012200,-970,-70,300,9999,31.09,-92.555,Wildfire,014 LORAN TRAIL,-150,2012/05/19 00:00:00+00,588
-121.45001408419,44.4980055250613,153,OR4448812148120160607,Extended,80450292015231,80450292017200,-970,50,350,610,44.498,-121.45,Wildfire,0152 AKAWANA OD,-150,2016/06/07 00:00:00+00,2113
-93.0390064746333,31.390005614075,154,LA3139009303920050428,Initial,50240382004118,50240382005300,-970,-41,268,580,31.39,-93.039,Wildfire,016 CROWELL,-150,2005/04/28 00:00:00+00,1422
-120.571014110261,45.3600056689757,155,OR4536912057620160608,Initial,80450282015199,80450282016200,-970,70,360,9999,45.36,-120.571,Wildfire,0162 RN CURRIE CANYON,-150,2016/06/08 00:00:00+00,6338
-93.0700064853119,31.4390056229421,156,LA3143909307020060309,Initial,50240382004118,50240382006100,-970,50,326,625,31.439,-93.07,Wildfire,028 KISATCHIE BAYOU,-150,2006/03/09 00:00:00+00,1187
-93.0120064727469,31.4930056361584,157,LA3149309301219970914,Initial,50240381996304,50240381997300,-970,50,210,410,31.493,-93.012,Wildfire,030 KISATCHIE HILLS,-150,1997/09/14 00:00:00+00,2918
-81.8870033157285,30.1890057200376,158,FL3019408186820160221,Initial,80170392015131,80170392016100,-970,50,350,9999,30.189,-81.887,Wildfire,03-16 CECIL WF,-150,2016/02/21 00:00:00+00,1315
-120.874014067456,44.8940056079558,159,OR4487812088220140714,Initial,80450292013209,80450292014200,-970,-10,200,9999,44.894,-120.874,Wildfire,0347 RN,-150,2014/07/14 00:00:00+00,17462
-120.28901407973,45.4420057027793,160,OR4552312036720160721,Initial,80450282016202,80450282016200,-970,50,280,9999,45.442,-120.289,Wildfire,0353 RN SCOTT CANYON,-150,2016/07/21 00:00:00+00,32051
-120.987014084992,44.8890055964157,161,OR4492212094420150708,Initial,80450292015183,80450292015200,-970,50,250,9999,44.889,-120.987,Wildfire,0368 TEN MILE CANYON  RN,-150,2015/07/08 00:00:00+00,7234
-91.1260063208225,37.071006808614,162,MO3707109112620040225,Initial,70240342003091,50240342004100,-970,-100,0,9999,37.071,-91.126,Prescribed Fire,04 RX CAMPBELL/BEAVER,-150,2004/02/25 00:00:00+00,2772
-92.743006419516,31.8400057171799,163,LA3184009274319980731,Initial,50240381998197,50240381998200,-970,60,316,600,31.84,-92.743,Wildfire,045 RABBIT,-150,1998/07/31 00:00:00+00,852
-94.0920066695449,29.6710052215299,164,TX2967109409220050114,Initial (SS),NULL,50240392005000,-9999,250,-75,-9999,29.671,-94.092,Prescribed Fire,05 UNIT 4 RX,-9999,2005/01/14 00:00:00+00,1093
-80.2440030313273,34.6250067731575,165,SC3462508024420080422,Initial,50160362007118,50160362008100,-970,50,259,500,34.625,-80.244,Prescribed Fire,05/05 RX BURN,-150,2008/04/22 00:00:00+00,2351
-82.2290034306194,30.5810058010053,166,GA3058108222920100325,Initial (SS),NULL,50170392010100,-9999,540,-9999,-9999,30.581,-82.229,Prescribed Fire,0510 RX,-9999,2010/03/25 00:00:00+00,1417
-120.197014044622,45.3450057055422,167,OR4535212022220150825,Initial,80450282015231,80450282015300,-970,50,290,9999,45.345,-120.197,Wildfire,0561 RN SEE SAW FIRE,-150,2015/08/25 00:00:00+00,3241
-121.017014141035,45.1470056102874,168,OR4516412102520150909,Initial,80450292015231,80450292015300,-970,50,300,9999,45.147,-121.017,Wildfire,0590 RN OVEN,-150,2015/09/09 00:00:00+00,1162
-90.9890062718281,36.9250067881787,169,MO3692509098920060304,Initial (SS),NULL,50240342006100,-9999,460,90,-9999,36.925,-90.989,Prescribed Fire,06 CHILTON SOUTH,-9999,2006/03/04 00:00:00+00,1400
-91.2010063425727,37.0850068074864,170,MO3708509120120060228,Initial (SS),NULL,50240342006100,-9999,120,-9999,-9999,37.085,-91.201,Wildfire,06 STEGALL MTN.,-9999,2006/02/28 00:00:00+00,1577
-80.2440030295311,34.590006765556,171,SC3459008024420070309,Initial,50160362006099,50160362007100,-970,75,381,710,34.59,-80.244,Prescribed Fire,06-09 RX BURN,-150,2007/03/09 00:00:00+00,2054
-120.288013815372,44.0780056091574,172,OR4407812030820160929,Extended,80440292015224,80440292017200,-970,50,340,610,44.078,-120.288,Wildfire,0624 RS EAST MAURY,-150,2016/09/29 00:00:00+00,1596
-82.292003448761,30.5770057981873,173,GA3057708229220090302,Initial,50170392009034,50170392009100,-970,60,300,600,30.577,-82.292,Prescribed Fire,0630 RX,-150,2009/03/02 00:00:00+00,1457
-121.024014106996,44.9700055980544,174,OR4503712107920110824,Initial,70450292011228,50450292011300,-970,90,344,630,44.97,-121.024,Wildfire,0655 RAZOR BACK EAST,-150,2011/08/24 00:00:00+00,65350
-96.5760078992574,38.4320067555075,175,KS3843209657620070310,Initial,50280332006103,50280332007100,-970,100,9999,9999,38.432,-96.576,Prescribed Fire,07 TALLGRASS,-150,2007/03/10 00:00:00+00,3344
-93.0280064569169,31.0940055536979,176,LA3109409302819990819,Extended,50240381998245,50240381999200,-970,120,9999,9999,31.094,-93.028,Wildfire,075 IUA 2,-150,1999/08/19 00:00:00+00,1934
-92.9490064332005,31.0360055446213,177,LA3103609294919990818,Initial,50240381998245,50240381999200,-970,100,9999,9999,31.036,-92.949,Wildfire,079 IUA 1,-150,1999/08/18 00:00:00+00,551
-94.4250067538338,29.6220052002578,178,TX2962209442520071005,Initial,50250392006306,70250392007300,-970,10,9999,9999,29.622,-94.425,Prescribed Fire,08 EAST BAY BAYOU RX,-150,2007/10/05 00:00:00+00,1687
-94.4420067574538,29.6040051959506,179,TX2960409444220071025,Initial,50250392006306,70250392007300,-970,60,9999,9999,29.604,-94.442,Prescribed Fire,08 JACKSON DITCH RX,-150,2007/10/25 00:00:00+00,2782
-94.3840067429074,29.6150052001634,180,TX2961509438420071027,Initial,50250392006306,70250392007300,-970,10,9999,9999,29.615,-94.384,Prescribed Fire,08 MIDDLETON RX,-150,2007/10/27 00:00:00+00,2073
-96.555007892942,38.4230067552243,181,KS3842309655520080326,Initial,50280332008093,50280332008100,-970,30,9999,9999,38.423,-96.555,Wildfire,08 TALLGRASS,-200,2008/03/26 00:00:00+00,6794
-94.259006711361,29.6350052084766,182,TX2963509425920071024,Initial (SS),NULL,70250392007300,-9999,220,-9999,-9999,29.635,-94.259,Prescribed Fire,08 UNIT 1 RX,-9999,2007/10/24 00:00:00+00,16981
-80.1960030159201,34.60400677028,183,SC3460408019620100305,Initial (SS),NULL,50160362010100,-9999,280,70,-9999,34.604,-80.196,Prescribed Fire,08/03 RX,-9999,2010/03/05 00:00:00+00,1100
-80.1940030146059,34.5900067673078,184,SC3459008019420080312,Initial,50160362007118,50160362008100,-970,50,325,9999,34.59,-80.194,Prescribed Fire,08/06 RX BURN,-150,2008/03/12 00:00:00+00,1451
-120.716014037533,44.8740056222803,185,OR4484012069620170811,Initial,80450292017220,80450292017200,-970,40,460,9999,44.874,-120.716,Wildfire,0821 RN,-150,2017/08/11 00:00:00+00,12678
-121.701013829057,42.8680053910821,186,OR4286812170120071029,Initial,50450302006302,70450302007300,-970,100,9999,9999,42.868,-121.701,Prescribed Fire,08-KL-KLAMATH MARSH,-150,2007/10/29 00:00:00+00,6328
-92.9110064590105,31.7440056911997,187,LA3174409291119991115,Initial,50240381997306,70240381999300,-970,170,395,670,31.744,-92.911,Wildfire,093 HARRISONBURG,-150,1999/11/15 00:00:00+00,645
-114.04401244896,42.7000060625424,188,ID4268511403220161001,Initial (SS),NULL,80400302016300,0,100,-9999,-9999,42.7,-114.044,Prescribed Fire,1 EAST CINDER RESTORATION RXFIRE,0,2016/10/01 00:00:00+00,3410
-108.051012035973,47.4580070763096,189,MT4742210796420160304,Initial,80370272015111,80370272016100,-970,90,350,9999,47.458,-108.051,Prescribed Fire,1 HL LOWER CROOKED CREEK UNIT J1 RX,-150,2016/03/04 00:00:00+00,1252
-104.304009288184,32.1310052914445,190,NM3209010428020170302,Initial,80320382016111,80310382017100,-970,80,9999,9999,32.131,-104.304,Prescribed Fire,1 HL MA BEN SLAUGHTER,-150,2017/03/02 00:00:00+00,2479
-103.849009278629,33.5620055513688,191,NM3356510382720160301,Initial,80310372016056,80310372016100,-970,10,9999,9999,33.562,-103.849,Prescribed Fire,1 HL NORTH SAND RANCH,-150,2016/03/01 00:00:00+00,2859
-146.315025188964,63.9440020697118,192,AK6398014635320140510,Initial (SS),NULL,80670152014200,0,150,-100,-9999,63.944,-146.315,Prescribed Fire,1 OKLAHOMA RANGE,0,2014/05/10 00:00:00+00,53368
-103.847009274471,33.5090055427228,193,NM3353810386120170221,Initial,80310372017042,80310372017100,-970,20,9999,9999,33.509,-103.847,Prescribed Fire,1 SOUTH ANTELOPE,-150,2017/02/21 00:00:00+00,12107
-108.235012021999,47.1820070317196,194,MT4712010805220130423,Initial,50370272011116,70370272013100,-970,68,242,458,47.182,-108.235,Prescribed Fire,1 TIN CAN HILL UNIT G RX NW LP-2,-150,2013/04/23 00:00:00+00,1761
-75.9460018250917,36.5480073356429,195,NC3654807594620050307,Extended,50140352004128,50140352005100,-970,80,297,550,36.548,-75.946,Prescribed Fire,1.1.2 NORTH MARSH,-150,2005/03/07 00:00:00+00,1418
-75.9560018272055,36.5290073312438,196,NC3652907595620051213,Extended,50140352005130,50140352006100,-970,0,283,580,36.529,-75.956,Prescribed Fire,1.2.1 WEST MIDDLE MARSH,-150,2005/12/13 00:00:00+00,1338
-75.9630018293151,36.5280073307963,197,NC3652807593720110303,Initial,50140352010064,50140352011100,-970,60,9999,9999,36.528,-75.963,Prescribed Fire,1.2.1 WEST MIDDLE MARSH FY11,-250,2011/03/03 00:00:00+00,666
-75.9600018277235,36.5150073281138,198,NC3651507596020051213,Initial,50140352005130,50140352006100,-970,0,289,590,36.515,-75.96,Prescribed Fire,1.2.2 MIDDLE MARSH (SOUTH CENTRA,-150,2005/12/13 00:00:00+00,557
-75.9460018231463,36.51000732751,199,NC3651007594620060125,Initial,50140352005130,50140352006100,-1000,1,268,550,36.51,-75.946,Prescribed Fire,1.3.1 GREAT MARSH,-200,2006/01/25 00:00:00+00,669
-75.9640018293677,36.5230073296929,200,NC3651307597020110215,Initial,50140352010064,50140352011100,-970,60,9999,9999,36.523,-75.964,Prescribed Fire,1.3.1 GREAT MARSH FY11,-250,2011/02/15 00:00:00+00,829
-92.635006355999,31.156005580852,201,LA3115609263520100416,Initial (SS),NULL,50240382010100,-9999,680,300,-9999,31.156,-92.635,Prescribed Fire,10 GS C-364,-9999,2010/04/16 00:00:00+00,741
-92.616006349727,31.1310055763759,202,LA3113109261620100416,Initial (SS),NULL,50240382010100,-9999,665,380,-9999,31.131,-92.616,Prescribed Fire,10 GS C-367,-9999,2010/04/16 00:00:00+00,1186
-117.683013023541,42.0490056870662,203,OR4204911768319870727,Initial,50420311986194,50420311987200,-970,105,182,320,42.049,-117.683,Wildfire,10 MILE,-150,1987/07/27 00:00:00+00,4580
-112.17501170965,40.131005944572,204,UT4013111217520000806,Initial,50380322000205,50380322000200,-970,50,183,360,40.131,-112.175,Wildfire,10 MILE PASS,-150,2000/08/06 00:00:00+00,5669
-80.2540030311837,34.5640067595555,205,SC3456408025420080501,Initial,50160362008121,50160362008200,-970,60,250,9999,34.564,-80.254,Prescribed Fire,10/03 RX BURN,-150,2008/05/01 00:00:00+00,729
-146.275025307337,64.0780020687776,206,AK6403314630720140513,Extended,80680152013194,80680152015200,-970,50,292,560,64.078,-146.275,Wildfire,100 MILE CREEK,-150,2014/05/13 00:00:00+00,22109
-80.2460030294106,34.5760067624439,207,SC3457608024620090324,Initial (SS),NULL,50160362009100,-9999,405,-9999,-9999,34.576,-80.246,Prescribed Fire,10-01 RX,-9999,2009/03/24 00:00:00+00,634
-80.2460030294106,34.5760067624439,208,SC3457608024620050415,Extended,50160362004206,50160362005200,-970,35,199,400,34.576,-80.246,Prescribed Fire,10-01 RX BURN,-150,2005/04/15 00:00:00+00,673
-98.4470079407292,32.8230056734939,209,TX3278109843820110830,Extended (SS),NULL,70280372012100,-9999,195,0,-165,32.823,-98.447,Wildfire,101 RANCH,-9999,2011/08/30 00:00:00+00,5861
-102.685008890175,31.6830052847375,210,TX3168310268520080410,Initial,50300382006149,50300382008100,-970,35,145,300,31.683,-102.685,Wildfire,1053 FIRE,-150,2008/04/10 00:00:00+00,2603
-83.7100039751903,33.1380063269555,211,GA3313608370520110222,Initial,50180372010092,70180372011100,-970,40,290,9999,33.138,-83.71,Prescribed Fire,10A,-150,2011/02/22 00:00:00+00,1561
-83.6990039731571,33.161006332357,212,GA3315508368120120208,Initial (SS),NULL,70180372012100,0,550,-9999,-9999,33.161,-83.699,Prescribed Fire,10B-11A-11B-11C,0,2012/02/08 00:00:00+00,1331
-96.5780079046677,38.4840067640617,213,KS3847809657420110408,Initial (SS),NULL,50280332011100,-9999,-100,-9999,-9999,38.484,-96.578,Wildfire,11 BIG NORTH A,-9999,2011/04/08 00:00:00+00,1377
-90.9970062765571,36.9580067939472,214,MO3693709098320110321,Initial,50240342010182,50240342011100,-970,50,230,9999,36.958,-90.997,Prescribed Fire,11 BIG SPRING RIDGE,-150,2011/03/21 00:00:00+00,653
-96.5250078839059,38.4100067547929,215,KS3841309652120110412,Initial (SS),NULL,50270332011100,-9999,100,-9999,-9999,38.41,-96.525,Wildfire,11 EAST TRAPPS 2 SEC,-9999,2011/04/12 00:00:00+00,2001
-92.9780067426221,35.9830065149868,216,AR3599409300520110115,Initial,50250352010077,50250352011100,-970,35,240,9999,35.983,-92.978,Prescribed Fire,11 GENE RUSH #2,-250,2011/01/15 00:00:00+00,3524
-118.14001425654,47.9600060926847,217,WA4793411815920110411,Extended,50440272010210,70440272012200,-970,50,300,500,47.96,-118.14,Prescribed Fire,11 NIXON ROCK RX BURN,-150,2011/04/11 00:00:00+00,1137
-103.413010936638,47.6130075220876,218,ND4759110337920110914,Initial (SS),NULL,50340272011300,-9999,-55,-9999,-9999,47.613,-103.413,Prescribed Fire,11 SHEEP RX,-9999,2011/09/14 00:00:00+00,1363
-91.1950063459704,37.1500068198441,219,MO3714409115920110324,Initial,50240342010182,50240342011100,-970,40,240,480,37.15,-91.195,Prescribed Fire,11 VANCE/BARNETT,-150,2011/03/24 00:00:00+00,1602
-96.57800790006,38.4350067558919,220,KS3842909658120110407,Initial (SS),NULL,50280332011100,-9999,-100,-9999,-9999,38.435,-96.578,Wildfire,11 WINDMILL RED HOUS,-9999,2011/04/07 00:00:00+00,1936
-80.2770030380464,34.5640067587497,221,SC3456408027720080324,Extended,50160362007102,50160362009100,-970,35,175,9999,34.564,-80.277,Prescribed Fire,11/03 RX  BURN,-150,2008/03/24 00:00:00+00,672
-80.2980030435946,34.5500067549709,222,SC3455008029820080229,Initial,50160362007102,50160362008100,-970,5,140,310,34.55,-80.298,Prescribed Fire,11/05 RX BURN,-150,2008/02/29 00:00:00+00,643
-80.277003037688,34.5570067572282,223,SC3455708027720070307,Initial,50160362006099,50160362007100,-970,65,270,510,34.557,-80.277,Prescribed Fire,11-04 RX BURN,-150,2007/03/07 00:00:00+00,922
-109.413010429576,32.6790051410944,224,AZ3267910941319930429,Initial,50350371992178,50350371993200,-970,85,186,340,32.679,-109.413,Wildfire,111 RANCH,-150,1993/04/29 00:00:00+00,5862
-80.3630027220026,25.4550046017169,225,FL2545608036420130403,Initial (SS),NULL,80150422013100,0,530,-9999,-9999,25.455,-80.363,Wildfire,117 328 FFS,0,2013/04/03 00:00:00+00,999
-118.507012803967,39.5130053919168,226,NV3950411848320110304,Initial,50420332011039,50420332011100,-970,20,9999,9999,39.513,-118.507,Prescribed Fire,11-NV-STILLWATER-GOOSE LAKE BURN,-250,2011/03/04 00:00:00+00,1876
-91.4550064184571,37.162006809055,227,MO3714909144720120312,Initial (SS),NULL,70240342012100,0,150,-9999,-9999,37.162,-91.455,Prescribed Fire,12 ALLEY SPRING,0,2012/03/12 00:00:00+00,1065
-96.5740079002388,38.4480067582928,228,KS3844809657920120330,Initial (SS),NULL,70280332012100,0,225,-9999,-9999,38.448,-96.574,Prescribed Fire,12 BIG (MIDDLE),0,2012/03/30 00:00:00+00,1283
-90.9740062682246,36.9320067902245,229,MO3693709098320120318,Initial (SS),NULL,70240342012100,0,200,-9999,-9999,36.932,-90.974,Prescribed Fire,12 LONGBAY,0,2012/03/18 00:00:00+00,1432
-118.326014285626,47.9390060713338,230,WA4796211830720120409,Initial,50440272011101,70440272012100,-970,50,300,9999,47.939,-118.326,Prescribed Fire,12 MITRE ROCK RX BURN,-150,2012/04/09 00:00:00+00,1037
-91.1870063392588,37.0920068094826,231,MO3714409115920120227,Initial (SS),NULL,70240342012100,0,130,-9999,-9999,37.092,-91.187,Prescribed Fire,12 STEGAL MOUNTAIN,0,2012/02/27 00:00:00+00,1088
-80.2950030419322,34.535006751815,232,SC3453508029520070323,Initial,50160362006099,50160362007100,-970,75,322,600,34.535,-80.295,Prescribed Fire,12-03 RX BURN,-150,2007/03/23 00:00:00+00,1067
-103.719009157252,32.1660053233976,233,NM3216610371919880422,Initial (SS),NULL,50310381988100,-9999,-120,-9999,-9999,32.166,-103.719,Wildfire,128 FIRE,-9999,1988/04/22 00:00:00+00,1327
-83.6680039634729,33.1470063304063,234,GA3314708366820100413,Initial (SS),NULL,50180372010100,-9999,650,-9999,-9999,33.147,-83.668,Prescribed Fire,12B,-9999,2010/04/13 00:00:00+00,579
-82.4140034999504,30.9630058833647,235,GA3096808239420120325,Initial (SS),NULL,70170392012100,0,497,-9999,-9999,30.963,-82.414,Prescribed Fire,1300 RX BURN,0,2012/03/25 00:00:00+00,2378
-88.8060054268456,33.2440061589962,236,MS3324408880620070206,Initial (SS),NULL,50220372007100,-9999,300,-9999,-9999,33.244,-88.806,Prescribed Fire,13-07,-9999,2007/02/06 00:00:00+00,534
-75.963001828496,36.5120073273716,237,NC3651207596320090312,Initial (SS),NULL,50140352009100,-9999,350,-9999,-9999,36.512,-75.963,Prescribed Fire,1-3-1 GREAT MARSH FY09 B,-9999,2009/03/12 00:00:00+00,636
-101.615008901246,35.4940059848098,238,TX3546810163520161230,Initial,80310352016040,80300352017000,-970,50,360,9999,35.494,-101.615,Wildfire,136-2,-150,2016/12/30 00:00:00+00,6413
-75.9440018222222,36.504007326292,239,NC3650407594420070215,Initial (SS),NULL,50140352007100,-9999,200,-9999,-9999,36.504,-75.944,Prescribed Fire,1-3-7 INDIAN MARSH,-9999,2007/02/15 00:00:00+00,676
-118.519012822999,39.6430054029331,240,NV3961811852320130319,Initial (SS),NULL,70420322013100,0,100,-9999,-9999,39.643,-118.519,Prescribed Fire,13-NV-STILLWATER-WEST MARSH MILLENS BURN,0,2013/03/19 00:00:00+00,1419
-103.4560108255,46.9790074477788,241,ND4694610341820140509,Initial (SS),NULL,70340272014100,0,80,-9999,-9999,46.979,-103.456,Prescribed Fire,14 BEEF CORRAL WASH,0,2014/05/09 00:00:00+00,2471
-91.1960063459345,37.1460068190527,242,MO3714409115920140411,Initial (SS),NULL,70240342014100,0,100,-9999,-9999,37.146,-91.196,Prescribed Fire,14 BOOMING SHOALS,0,2014/04/11 00:00:00+00,1662
-96.5260078851968,38.4210067565724,243,KS3841909654720140415,Initial,80270332014102,80280332014100,-970,100,9999,9999,38.421,-96.526,Wildfire,14 EAST TRAPS TWO SECTION,-150,2014/04/15 00:00:00+00,2082
